sample_id,constant_weight_mean,rtd_weight_mean,ows_weight_mean,walking_speed_mean,seed
50,0.9512306382796367,4.073306638443062,-2.008845385118927,0.92392578125,17640750168483118093164965430609916739
51,0.23273392794802278,4.073306638443062,-2.008845385118927,0.92392578125,266522820350324896606550191107965247935
52,0.9512306382796367,3.8414910154784874,-2.008845385118927,0.92392578125,251011542144000222557932995237032908604
53,0.9512306382796367,4.073306638443062,-1.0211059719067712,0.92392578125,79430569289396050089525144582204562648
54,0.9512306382796367,4.073306638443062,-2.008845385118927,1.6384179687499998,117533518853231363751829788946106497141
55,0.9512306382796367,3.8414910154784874,-1.0211059719067712,1.6384179687499998,333519617127332362134157444213732714154
56,0.23273392794802278,4.073306638443062,-1.0211059719067712,1.6384179687499998,132421160049226637221811976647141703049
57,0.23273392794802278,3.8414910154784874,-2.008845385118927,1.6384179687499998,170620172881980737496524810357163732775
58,0.23273392794802278,3.8414910154784874,-1.0211059719067712,0.92392578125,8079557685032796393454691418827926328
59,0.23273392794802278,3.8414910154784874,-1.0211059719067712,1.6384179687499998,288173347603198005005559899122986278195
60,0.5469775441150364,2.2749793815057595,-1.5548753855097495,1.5539257812499998,171386479431743178379023850598838973544
61,-0.17151916621657753,2.2749793815057595,-1.5548753855097495,1.5539257812499998,37953982982027392584943194195756711562
62,0.5469775441150364,2.0431637585411853,-1.5548753855097495,1.5539257812499998,74732609308926886675228367615830611239
63,0.5469775441150364,2.2749793815057595,-2.3830159707343035,1.5539257812499998,133084326609962260030359653672223504967
64,0.5469775441150364,2.2749793815057595,-1.5548753855097495,1.4284179687499998,36887628804763278135408808721013572102
65,0.5469775441150364,2.0431637585411853,-2.3830159707343035,1.4284179687499998,192681739029388686129062285825053689827
66,-0.17151916621657753,2.2749793815057595,-2.3830159707343035,1.4284179687499998,128195724167913543419825854650787600265
67,-0.17151916621657753,2.0431637585411853,-1.5548753855097495,1.4284179687499998,63578661309587198768356053680548687660
68,-0.17151916621657753,2.0431637585411853,-2.3830159707343035,1.5539257812499998,106375806038979121136907988941104902006
69,-0.17151916621657753,2.0431637585411853,-2.3830159707343035,1.4284179687499998,184067852675098970894492060319089293650
70,-0.26152864421416433,5.871633895380363,-2.4628153847281045,1.13392578125,82531710422441328042934136001930300864
71,0.636987022112623,5.871633895380363,-2.4628153847281045,1.13392578125,30876376499373554389264402165037730279
72,-0.26152864421416433,5.6398182724157895,-2.4628153847281045,1.13392578125,318491428043095613242590866146635480041
73,-0.26152864421416433,5.871633895380363,-1.4750759715159487,1.13392578125,270299384456414836027159005981389998081
74,-0.26152864421416433,5.871633895380363,-2.4628153847281045,1.0084179687500001,115577384828589869938361244559202356236
75,-0.26152864421416433,5.6398182724157895,-1.4750759715159487,1.0084179687500001,3399841304347735560722925505749736029
76,0.636987022112623,5.871633895380363,-1.4750759715159487,1.0084179687500001,330206119425719583807076745975928696132
77,0.636987022112623,5.6398182724157895,-2.4628153847281045,1.0084179687500001,193787951248578923539180461097688730839
78,0.636987022112623,5.6398182724157895,-1.4750759715159487,1.13392578125,245914122245466415846343898160227665488
79,0.636987022112623,5.6398182724157895,-1.4750759715159487,1.0084179687500001,104814083088688965302643436393431235231
80,-0.16046537067301425,1.825397567271434,-1.6683678854120438,0.87142578125,254069956243884847663624351538817260663
81,-0.27258243975772767,1.825397567271434,-1.6683678854120438,0.87142578125,186895465920610734811727867645170232718
82,-0.16046537067301425,4.291072829712813,-1.6683678854120438,0.87142578125,147558856573866309599012323027019676974
83,-0.16046537067301425,1.825397567271434,-2.0425384710274206,0.87142578125,23985779572436258171194182867445754109
84,-0.16046537067301425,1.825397567271434,-1.6683678854120438,1.16591796875,238035290113104566435157203204370132571
85,-0.16046537067301425,4.291072829712813,-2.0425384710274206,1.16591796875,52424152537559583719831685448528594809
86,-0.27258243975772767,1.825397567271434,-2.0425384710274206,1.16591796875,219940465870775757011659172596898530451
87,-0.27258243975772767,4.291072829712813,-1.6683678854120438,1.16591796875,217038541882924108181280196949775018357
88,-0.27258243975772767,4.291072829712813,-2.0425384710274206,0.87142578125,262023129490888627237899270454301685303
89,-0.27258243975772767,4.291072829712813,-2.0425384710274206,1.16591796875,63967944862628073159681132568359235610
90,0.6480408176561865,5.422052081146038,-2.5763078846303986,1.29142578125,270074318873082660343097456770166282763
91,0.535923748571473,5.422052081146038,-2.5763078846303986,1.29142578125,20522914496252055441846649852296139294
92,0.6480408176561865,0.6944183158382088,-2.5763078846303986,1.29142578125,339613039282024213584795726777419336556
93,0.6480408176561865,5.422052081146038,-1.1345984718090656,1.29142578125,21840335497738453953236250586392402624
94,0.6480408176561865,5.422052081146038,-2.5763078846303986,1.58591796875,236159309638348718718127780676572883072
95,0.6480408176561865,0.6944183158382088,-1.1345984718090656,1.58591796875,38949331710893678695478568635423287624
96,0.535923748571473,5.422052081146038,-1.1345984718090656,1.58591796875,113247320273599631060444425905848836163
97,0.535923748571473,0.6944183158382088,-2.5763078846303986,1.58591796875,131910731645156209127319806431025513093
98,0.535923748571473,0.6944183158382088,-1.1345984718090656,1.29142578125,111110195501970392234346266417996802736
99,0.535923748571473,0.6944183158382088,-1.1345984718090656,1.58591796875,71714411945538050088804772562749113308
100,1.0522939118207868,3.623724824208736,-1.2143978858028663,1.08142578125,61985074878617548960207275910872939864
101,0.9401768427360733,3.623724824208736,-1.2143978858028663,1.08142578125,147862856956383373089842444965508786485
102,1.0522939118207868,2.492745572775511,-1.2143978858028663,1.08142578125,99921939283460740327517298489981321504
103,1.0522939118207868,3.623724824208736,-2.496508470636598,1.08142578125,322734786805300631227960207149502784431
104,1.0522939118207868,3.623724824208736,-1.2143978858028663,1.37591796875,44526231523070788251441871660172965525
105,1.0522939118207868,2.492745572775511,-2.496508470636598,1.37591796875,47678436023278755751540472063763991955
106,0.9401768427360733,3.623724824208736,-2.496508470636598,1.37591796875,218465527690671897604493074525431702081
107,0.9401768427360733,2.492745572775511,-1.2143978858028663,1.37591796875,242183196958845496524730575448928642466
108,0.9401768427360733,2.492745572775511,-2.496508470636598,1.08142578125,308209990864220797109618228221263213781
109,0.9401768427360733,2.492745572775511,-2.496508470636598,1.37591796875,180627432686865501644570468508559967688
110,0.243787723491586,7.22037933808334,-2.122337885021221,1.50142578125,283468424817894026216415373381157579624
111,0.1316706544068727,7.22037933808334,-2.122337885021221,1.50142578125,254002547424963992396531939429007544772
112,0.243787723491586,6.089400086650116,-2.122337885021221,1.50142578125,35189952863845208234228270232274798709
113,0.243787723491586,7.22037933808334,-1.588568471418243,1.50142578125,170506951309860235383002659368148694040
114,0.243787723491586,7.22037933808334,-2.122337885021221,0.95591796875,32556570852286388755600073074510381603
115,0.243787723491586,6.089400086650116,-1.588568471418243,0.95591796875,176246898135825197965396527985804322577
116,0.1316706544068727,7.22037933808334,-1.588568471418243,0.95591796875,195891255116399367311660991326837842937
117,0.1316706544068727,6.089400086650116,-2.122337885021221,0.95591796875,191193791459903897318655973489716254994
118,0.1316706544068727,6.089400086650116,-1.588568471418243,1.50142578125,324504810555035002502869214751256577539
119,0.1316706544068727,6.089400086650116,-1.588568471418243,0.95591796875,244187363250358391602208819458762823644
120,0.04166117640928585,2.724561195740085,-2.34932288482581,1.60642578125,25951118144723948757147155549897705394
121,0.33379720148917286,2.724561195740085,-2.34932288482581,1.60642578125,246004972891654202695483714392753230476
122,0.04166117640928585,5.190236458181465,-2.34932288482581,1.60642578125,29827924210664616181422466762595711413
123,0.04166117640928585,2.724561195740085,-2.2695234708320093,1.60642578125,145053788192144253052313887373045387430
124,0.04166117640928585,2.724561195740085,-2.34932288482581,1.27091796875,63365020583569111064878594053176730056
125,0.04166117640928585,5.190236458181465,-2.2695234708320093,1.27091796875,90202779614497528342440645725181464769
126,0.33379720148917286,2.724561195740085,-2.2695234708320093,1.27091796875,30140914063957025364956889254903877222
127,0.33379720148917286,5.190236458181465,-2.34932288482581,1.27091796875,109390936087159307628265782495267799957
128,0.33379720148917286,5.190236458181465,-2.2695234708320093,1.60642578125,121279021077849100006295198618394033805
129,0.33379720148917286,5.190236458181465,-2.2695234708320093,1.27091796875,41798338699776873785506518810756994264
130,0.8501673647384866,6.321215709614689,-1.441382885607455,1.18642578125,3903206013012988193067773717189875993
131,1.1423033898183734,6.321215709614689,-1.441382885607455,1.18642578125,74532675758900524444406029513316374865
132,0.8501673647384866,1.59358194430686,-1.441382885607455,1.18642578125,68440036229067963580177152495401801000
133,0.8501673647384866,6.321215709614689,-1.3615834716136543,1.18642578125,14494139273619446373665875487796219402
134,0.8501673647384866,6.321215709614689,-1.441382885607455,0.85091796875,304167611142719607369219477991423103424
135,0.8501673647384866,1.59358194430686,-1.3615834716136543,0.85091796875,8988071800216328666242957760688164691
136,1.1423033898183734,6.321215709614689,-1.3615834716136543,0.85091796875,170749126573669384253824760139699015694
137,1.1423033898183734,1.59358194430686,-1.441382885607455,0.85091796875,271716037652360177992604479686888929041
138,1.1423033898183734,1.59358194430686,-1.3615834716136543,1.18642578125,88165439152477023795151826695946524856
139,1.1423033898183734,1.59358194430686,-1.3615834716136543,0.85091796875,63389632705894752772309589726894552722
140,0.44591427057388616,0.9262339388027829,-1.8953528852166326,1.39642578125,242173551318974484842363304625684131858
141,0.7380502956537731,0.9262339388027829,-1.8953528852166326,1.39642578125,195091283718599095380007741013190204177
142,0.44591427057388616,3.391909201244162,-1.8953528852166326,1.39642578125,240169904602716181608215597937658353508
143,0.44591427057388616,0.9262339388027829,-1.8155534712228318,1.39642578125,111919445281349376721574342135279812587
144,0.44591427057388616,0.9262339388027829,-1.8953528852166326,1.06091796875,251196302209827596433100107836570130863
145,0.44591427057388616,3.391909201244162,-1.8155534712228318,1.06091796875,216516166169941057154650378374194094159
146,0.7380502956537731,0.9262339388027829,-1.8155534712228318,1.06091796875,280668094577807515954938049012025184012
147,0.7380502956537731,3.391909201244162,-1.8953528852166326,1.06091796875,278730809317139748740968373583405240435
148,0.7380502956537731,3.391909201244162,-1.8155534712228318,1.39642578125,307456692249926011489491415571539064960
149,0.7380502956537731,3.391909201244162,-1.8155534712228318,1.06091796875,295135611131946680554622090985533724859
150,-0.3625919177553144,4.522888452677387,-0.9874128859982776,0.97642578125,26353730996987588777707239198733460079
151,-0.07045589267542746,4.522888452677387,-0.9874128859982776,0.97642578125,6739385435374822944681237362938034664
152,-0.3625919177553144,6.988563715118767,-0.9874128859982776,0.97642578125,329473732926841415248042365666825513418
153,-0.3625919177553144,4.522888452677387,-0.9076134720044768,0.97642578125,276817491000189346329492658248344344616
154,-0.3625919177553144,4.522888452677387,-0.9874128859982776,1.48091796875,168881214841194336956119794190867465166
155,-0.3625919177553144,6.988563715118767,-0.9076134720044768,1.48091796875,82282161938934321484131546822823144622
156,-0.07045589267542746,4.522888452677387,-0.9076134720044768,1.48091796875,133194608039879134182433845227763091654
157,-0.07045589267542746,6.988563715118767,-0.9874128859982776,1.48091796875,311007151025494800403041057610104505322
158,-0.07045589267542746,6.988563715118767,-0.9076134720044768,0.97642578125,223108509563792064155695668011789863652
159,-0.07045589267542746,6.988563715118767,-0.9076134720044768,1.48091796875,12941025657330371904243983744136228654
160,-0.31206028098473937,1.1510248459199457,-2.5195616346792518,1.52767578125,250322188240937969011796867483249407675
161,0.7885819324243482,1.1510248459199457,-2.5195616346792518,1.52767578125,188970355924931295345658669548337492630
162,-0.31206028098473937,1.368791037189697,-2.5195616346792518,1.52767578125,173347911394253219150317536902828650018
163,-0.31206028098473937,1.1510248459199457,-1.304837221662507,1.52767578125,238355553831317552428810853397260634551
164,-0.31206028098473937,1.1510248459199457,-2.5195616346792518,1.08716796875,127343478004408680061648856931209763542
165,-0.31206028098473937,1.368791037189697,-1.304837221662507,1.08716796875,184778843534853472942855428360299837083
166,0.7885819324243482,1.1510248459199457,-1.304837221662507,1.08716796875,248868257693920217930221706655660532905
167,0.7885819324243482,1.368791037189697,-2.5195616346792518,1.08716796875,3534971225384482384675813807048086674
168,0.7885819324243482,1.368791037189697,-1.304837221662507,1.52767578125,92185746223317437475758829609854170890
169,0.7885819324243482,1.368791037189697,-1.304837221662507,1.08716796875,183283498684178015043972843888660510172
170,0.4964459073444612,4.7476793597945495,-1.6116216354608968,1.10767578125,153319955991978420224544506069664664825
171,-0.019924255904852417,4.7476793597945495,-1.6116216354608968,1.10767578125,319645523724697571590617299662482599294
172,0.4964459073444612,4.965445551064301,-1.6116216354608968,1.10767578125,266318870986587223535009703966070427135
173,0.4964459073444612,4.7476793597945495,-2.212777220880862,1.10767578125,27617671331974527631232559753569162628
174,0.4964459073444612,4.7476793597945495,-1.6116216354608968,1.50716796875,251788649126862682633549297076213424290
175,0.4964459073444612,4.965445551064301,-2.212777220880862,1.50716796875,141687960473116468960251905432143419619
176,-0.019924255904852417,4.7476793597945495,-2.212777220880862,1.50716796875,152638999934829796537595013187495965667
177,-0.019924255904852417,4.965445551064301,-1.6116216354608968,1.50716796875,168700847641279027605369604063879958524
178,-0.019924255904852417,4.965445551064301,-2.212777220880862,1.10767578125,63566173283104344461903137466555608174
179,-0.019924255904852417,4.965445551064301,-2.212777220880862,1.50716796875,144467406609355546027985110942256472837
180,0.9006990015090617,2.949352102857248,-2.0655916350700743,1.31767578125,75490373831063166648698510801026520625
181,-0.42417735006945273,2.949352102857248,-2.0655916350700743,1.31767578125,90688304343768963562332177400217821780
182,0.9006990015090617,6.763772808001603,-2.0655916350700743,1.31767578125,138493123918984844929527848673125049692
183,0.9006990015090617,2.949352102857248,-0.8508672220533295,1.31767578125,109017977789862946037225464745609283626
184,0.9006990015090617,2.949352102857248,-2.0655916350700743,1.29716796875,323766190176127808541187886797577481048
185,0.9006990015090617,6.763772808001603,-0.8508672220533295,1.29716796875,240333568506388887790832704514662523136
186,-0.42417735006945273,2.949352102857248,-0.8508672220533295,1.29716796875,307057315087290580345539723176121350357
187,-0.42417735006945273,6.763772808001603,-2.0655916350700743,1.29716796875,264415724556872497190489949905087655260
188,-0.42417735006945273,6.763772808001603,-0.8508672220533295,1.31767578125,284487419774506427914958000261254082952
189,-0.42417735006945273,6.763772808001603,-0.8508672220533295,1.29716796875,292180131661601101574836633582341315481
190,0.09219281317986089,6.546006616731852,-1.157651635851719,0.89767578125,214828506447923508521656202641614517847
191,0.3843288382597479,6.546006616731852,-1.157651635851719,0.89767578125,98982817019793783632665986559913106722
192,0.09219281317986089,3.167118294126999,-1.157651635851719,0.89767578125,292198943037725650763418090287699990947
193,0.09219281317986089,6.546006616731852,-1.7588072212716845,0.89767578125,52785234294041011765409992188429171571
194,0.09219281317986089,6.546006616731852,-1.157651635851719,0.87716796875,149768025801637131485788894708262857361
195,0.09219281317986089,3.167118294126999,-1.7588072212716845,0.87716796875,2600212246079283369518020978782429709
196,0.3843288382597479,6.546006616731852,-1.7588072212716845,0.87716796875,85012751339574360265704751399525885335
197,0.3843288382597479,3.167118294126999,-1.157651635851719,0.87716796875,208992672602737064930511593610984688486
198,0.3843288382597479,3.167118294126999,-1.7588072212716845,0.89767578125,192178127898976795390498629330586915647
199,0.3843288382597479,3.167118294126999,-1.7588072212716845,0.87716796875,58521694777319373780052292452265056541
200,0.29431936026216104,3.848515731325899,-1.3846366356563078,1.00267578125,296448268236128025026372550569731889397
201,0.586455385342048,3.848515731325899,-1.3846366356563078,1.00267578125,40855201910254423432497875358272488173
202,0.29431936026216104,0.4696274087210461,-1.3846366356563078,1.00267578125,114429919551307740982763571632449768628
203,0.29431936026216104,3.848515731325899,-1.0778522218579183,1.00267578125,78101727292009911172769909135283829558
204,0.29431936026216104,3.848515731325899,-1.3846366356563078,1.40216796875,31113095968504865903568181246723799938
205,0.29431936026216104,0.4696274087210461,-1.0778522218579183,1.40216796875,195101342080252765315884356974302967225
206,0.586455385342048,3.848515731325899,-1.0778522218579183,1.40216796875,294336135885460067920695937154126330796
207,0.586455385342048,0.4696274087210461,-1.3846366356563078,1.40216796875,31426800620174965975730240604751950272
208,0.586455385342048,0.4696274087210461,-1.0778522218579183,1.00267578125,243663951654015592721192760620104466008
209,0.586455385342048,0.4696274087210461,-1.0778522218579183,1.40216796875,179248684809450934310570874552923455871
210,1.1028255485913618,7.445170245200503,-2.292576634874663,1.42267578125,256447190494611050934988036774572698266
211,-0.2220508029871526,7.445170245200503,-2.292576634874663,1.42267578125,209657972088077639644875789487286560480
212,1.1028255485913618,4.06628192259565,-2.292576634874663,1.42267578125,279213763798139973578266602836432368951
213,1.1028255485913618,7.445170245200503,-1.9857922210762733,1.42267578125,163665360256727050234433673247620219307
214,1.1028255485913618,7.445170245200503,-2.292576634874663,0.98216796875,37342096340859790965929382077242815429
215,1.1028255485913618,4.06628192259565,-1.9857922210762733,0.98216796875,141425056343240337105831838011578274932
216,-0.2220508029871526,7.445170245200503,-1.9857922210762733,0.98216796875,20823936255122265593109211467482997381
217,-0.2220508029871526,4.06628192259565,-2.292576634874663,0.98216796875,338181262959006621910888722260607114410
218,-0.2220508029871526,4.06628192259565,-1.9857922210762733,1.42267578125,235113164204382685074656593856628969210
219,-0.2220508029871526,4.06628192259565,-1.9857922210762733,0.98216796875,312058421240822130319517277218115853778
220,0.6985724544267615,2.0501884743885967,-0.9306666360471303,1.21267578125,192663969327272139349773406877369197408
221,0.18220229117744774,2.0501884743885967,-0.9306666360471303,1.21267578125,107283831137568364734880136721459499902
222,0.6985724544267615,5.864609179532952,-0.9306666360471303,1.21267578125,197504825010869178795615201316018308238
223,0.6985724544267615,2.0501884743885967,-1.5318222214670958,1.21267578125,83141194860395151495418326253015860825
224,0.6985724544267615,2.0501884743885967,-0.9306666360471303,1.19216796875,220503969352850951719564107283588855659
225,0.6985724544267615,5.864609179532952,-1.5318222214670958,1.19216796875,186084841936429663378441367895982134966
226,0.18220229117744774,2.0501884743885967,-1.5318222214670958,1.19216796875,239842422505117817979775454998666764207
227,0.18220229117744774,5.864609179532952,-0.9306666360471303,1.19216796875,113684595795390745392506773249875325406
228,0.18220229117744774,5.864609179532952,-1.5318222214670958,1.21267578125,54726143572377080688426396730721103177
229,0.18220229117744774,5.864609179532952,-1.5318222214670958,1.19216796875,187435091675429620285763839719113038948
230,-0.10993373390243921,5.6468429882632005,-1.8386066352654855,1.63267578125,297860457044307958257712853272379609142
231,0.9907084795066483,5.6468429882632005,-1.8386066352654855,1.63267578125,81244265611545700807259362870990763678
232,-0.10993373390243921,2.2679546656583485,-1.8386066352654855,1.63267578125,302251719159137785592321917048329788179
233,-0.10993373390243921,5.6468429882632005,-2.439762220685451,1.63267578125,318350121257488854512666974841198138794
234,-0.10993373390243921,5.6468429882632005,-1.8386066352654855,1.61216796875,236955335906467238282959250117313327746
235,-0.10993373390243921,2.2679546656583485,-2.439762220685451,1.61216796875,13826726630626105345510797120313087327
236,0.9907084795066483,5.6468429882632005,-2.439762220685451,1.61216796875,111369219583455651079505832158310080028
237,0.9907084795066483,2.2679546656583485,-1.8386066352654855,1.61216796875,132799240328411836877775045282679391183
238,0.9907084795066483,2.2679546656583485,-2.439762220685451,1.63267578125,252028468515894913219626624658014208786
239,0.9907084795066483,2.2679546656583485,-2.439762220685451,1.61216796875,290595355961847931277601417018342675749
240,-0.2109970074435893,2.4997702886229223,-0.8171741361448359,1.37017578125,135826984685131438989728933454171879043
241,0.08113901763629766,2.4997702886229223,-0.8171741361448359,1.37017578125,229777887255154053024021043713489808836
242,-0.2109970074435893,3.6167001083613246,-0.8171741361448359,1.37017578125,315525359073148158226683046687823030379
243,-0.2109970074435893,2.4997702886229223,-1.1913447217602127,1.37017578125,193861939298224055725330752253718896023
244,-0.2109970074435893,2.4997702886229223,-0.8171741361448359,1.45466796875,27906167299047809153750151049005623566
245,-0.2109970074435893,3.6167001083613246,-1.1913447217602127,1.45466796875,40679101097736231223967551503186821196
246,0.08113901763629766,2.4997702886229223,-1.1913447217602127,1.45466796875,9523610564010407137360025119766515459
247,0.08113901763629766,3.6167001083613246,-0.8171741361448359,1.45466796875,77385888494409515708184677562495574283
248,0.08113901763629766,3.6167001083613246,-1.1913447217602127,1.37017578125,267742850366283232300832740352392013630
249,0.08113901763629766,3.6167001083613246,-1.1913447217602127,1.45466796875,143392206696789821424824312973029807876
250,0.5975091808856114,6.096424802497527,-1.725114135363191,0.95017578125,219318930653165378548218259971930883062
251,0.8896452059654982,6.096424802497527,-1.725114135363191,0.95017578125,223780026575269985635027337090190507069
252,0.5975091808856114,7.213354622235929,-1.725114135363191,0.95017578125,31449394652291787779737723271860894085
253,0.5975091808856114,6.096424802497527,-2.099284720978568,0.95017578125,82067858973639738122695213942565909485
254,0.5975091808856114,6.096424802497527,-1.725114135363191,1.03466796875,208451634497516180361909978362301156991
255,0.5975091808856114,7.213354622235929,-2.099284720978568,1.03466796875,299645389917383333681978425746795897715
256,0.8896452059654982,6.096424802497527,-2.099284720978568,1.03466796875,220210458954614598574933721571637125738
257,0.8896452059654982,7.213354622235929,-1.725114135363191,1.03466796875,70677468941512178599742055438479558290
258,0.8896452059654982,7.213354622235929,-2.099284720978568,0.95017578125,67034359027524273903561729484671628173
259,0.8896452059654982,7.213354622235929,-2.099284720978568,1.03466796875,332235190406178067565802007795945853152
260,1.0017622750502118,0.7014430316856202,-1.2711441357540134,1.58017578125,284042826023926223125709572351972746799
261,0.485392111800898,0.7014430316856202,-1.2711441357540134,1.58017578125,260219027981867267384143190685245229850
262,1.0017622750502118,5.415027365298627,-1.2711441357540134,1.58017578125,316952029254596023265616369337355044011
263,1.0017622750502118,0.7014430316856202,-1.6453147213693904,1.58017578125,154646016657323163225099809762868789976
264,1.0017622750502118,0.7014430316856202,-1.2711441357540134,1.24466796875,188668705032153221033666460701083148070
265,1.0017622750502118,5.415027365298627,-1.6453147213693904,1.24466796875,58062045735381049869378256449248295881
266,0.485392111800898,0.7014430316856202,-1.6453147213693904,1.24466796875,159312203430622080630972276126548997188
267,0.485392111800898,5.415027365298627,-1.2711441357540134,1.24466796875,154845012851936132311610458049233602831
268,0.485392111800898,5.415027365298627,-1.6453147213693904,1.58017578125,15572014069129916588935778951405520903
269,0.485392111800898,5.415027365298627,-1.6453147213693904,1.24466796875,241564553214200491119862237214551204366
270,0.19325608672101097,4.298097545560225,-2.1790841349723684,1.16017578125,255845887420320916715991355731016532632
271,-0.3231140765283027,4.298097545560225,-2.1790841349723684,1.16017578125,91894031616359263211329982595825253194
272,0.19325608672101097,1.8183728514240227,-2.1790841349723684,1.16017578125,112394544265493103639453057084247078712
273,0.19325608672101097,4.298097545560225,-2.5532547205877454,1.16017578125,307961249263645382980408625838528285625
